"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME","ENTREZID","threshold"
"3293887",0.521334374329184,7.36291935091658,5.20048140559684,3.42241570892035e-06,3.20556562421471e-05,3.97904158583135,"ASCC1","activating signal cointegrator 1 complex subunit 1","51008","Not Sig"
"3293963",-0.0133551713459097,7.2786415943213,-0.211002294241453,0.833712453132077,0.894345272784726,-6.97930594971546,"DNAJB12","DnaJ heat shock protein family (Hsp40) member B12","54788","Not Sig"
"3293998",0.351076439126851,8.19662428518711,4.23832188952054,9.26985249078521e-05,0.000542367685206468,0.784770183634261,"MICU1","mitochondrial calcium uptake 1","10367","Not Sig"
"3294142",0.0787560130888414,5.3350496085164,1.08026461828523,0.285022851559376,0.423236725741984,-6.41848696129148,"PLA2G12B","phospholipase A2 group XIIB","84647","Not Sig"
"3294159",0.743931863862794,8.19862722924782,4.64186707414887,2.38784726560813e-05,0.000167866196625042,2.09278440590366,"P4HA1","prolyl 4-hydroxylase subunit alpha 1","5033","Not Sig"
"3294242",0.103578643582374,9.12216477067507,1.11025355974287,0.272011432308271,0.409048550696,-6.38603680820869,"ECD","ecdysoneless cell cycle regulator","11319","Not Sig"
"3294280",0.846146546382299,8.00195688120992,3.90039007376675,0.000277733781065095,0.00139634496460115,-0.266001314476046,"DNAJC9","DnaJ heat shock protein family (Hsp40) member C9","23234","Not Sig"
"3294348",0.42566512753157,9.28716370223476,4.12914420408279,0.00013269402492171,0.000740925464878682,0.440461579708618,"MRPS16","mitochondrial ribosomal protein S16","51021","Not Sig"
"3294361",-0.167706486337882,5.66587867658891,-1.43495860501966,0.157302721586063,0.270774239839746,-5.98121472263769,"CFAP70","cilia and flagella associated protein 70","118491","Not Sig"
"3294438",0.200421323119215,8.6770919802611,2.24524173843908,0.0290424828492891,0.0702554225734369,-4.5708248961148,"ANXA7","annexin A7","310","Not Sig"
"3294476",-0.171025823339216,6.36270248844702,-2.56877052963474,0.0131241249575909,0.0365525894523008,-3.86356005197402,"MSS51","MSS51 mitochondrial translational activator","118490","Not Sig"
"3294499",-0.131176799582345,8.23056201739977,-1.4551263386279,0.151661214455089,0.263521345193868,-5.95290052740119,"PPP3CB","protein phosphatase 3 catalytic subunit beta","5532","Not Sig"
"3294576",0.176617586181482,7.93813171240202,1.47501692620945,0.146253784159865,0.256203107293496,-5.92461918221919,"USP54","ubiquitin specific peptidase 54","159195","Not Sig"
"3294652",-0.150027461261514,5.24174705577933,-1.92130454757451,0.0601976130677562,0.126989114107169,-5.19971874291411,"MYOZ1","myozenin 1","58529","Not Sig"
"3294668",-0.00303397393078608,6.20598995176209,-0.0418245357832003,0.966799194243935,0.979061404254884,-7.00091795101504,"SYNPO2L","synaptopodin 2 like","79933","Not Sig"
"3294816",-0.0114949113755944,8.52358436009896,-0.15123375534442,0.880378102268378,0.926207865700083,-6.99024308875581,"NDST2","N-deacetylase and N-sulfotransferase 2","8509","Not Sig"
"3294854",0.0817858383652901,8.58895989320536,1.12278230604281,0.266701356073482,0.402813746533667,-6.37222897109585,"CAMK2G","calcium/calmodulin dependent protein kinase II gamma","818","Not Sig"
"3294959",0.142234381218667,4.24726773396316,1.88948395852923,0.0644235142165938,0.13375079903994,-5.25697342830157,"C10orf55","chromosome 10 putative open reading frame 55","414236","Not Sig"
"3295032",0.372196365192618,8.52526962324646,5.99821585757345,1.955159911944e-07,2.75585283175126e-06,6.7770041073559,"AP3M1","adaptor related protein complex 3 subunit mu 1","26985","Not Sig"
"3295235",-0.0124183895857257,5.85178465625585,-0.127203103519961,0.899271610424544,0.938142443578114,-6.99362413626088,"DUSP29","dual specificity phosphatase 29","338599","Not Sig"
"3295267",-0.0649472319950499,6.63213471591146,-1.05936624696216,0.294342441560999,0.433333655354099,-6.44059834171108,"DUSP13B","dual specificity phosphatase 13B","51207","Not Sig"
"3295331",-0.00110419606146728,7.72849463789573,-0.0168703357453095,0.986604798044604,0.991829147227749,-7.00165833844932,"COMTD1","catechol-O-methyltransferase domain containing 1","118881","Not Sig"
"3295376",-0.145243046114512,7.35850628883277,-1.61677573062405,0.111994428275839,0.208149063647682,-5.71292087554716,"ZNF503","zinc finger protein 503","84858","Not Sig"
"3296046",0.0698355911684621,8.00625270552467,0.33427027165018,0.739523743934008,0.827411026672671,-6.94538026108634,"KCNMA1","potassium calcium-activated channel subfamily M alpha 1","3778","Not Sig"
"3296386",0.347340654124158,8.94029405230756,1.9012225368748,0.0628361213643901,0.131210119282003,-5.23594888369599,"DLG5","discs large MAGUK scaffold protein 5","9231","Not Sig"
"3296512",0.264454093950919,7.24600403785764,3.28110056707972,0.00185295831509735,0.00699939342262018,-2.06092557835304,"POLR3A","RNA polymerase III subunit A","11128","Not Sig"
"3296981",-0.675557854384083,7.96937368420945,-7.0693249815976,3.88912544176747e-09,9.62919461178221e-08,10.6272585560889,"ZCCHC24","zinc finger CCHC-type containing 24","219654","Not Sig"
"3297536",-0.163478675058872,9.40416246839298,-1.83996282970876,0.0715000658986346,0.145344288002849,-5.34441792412081,"ANXA11","annexin A11","311","Not Sig"
"3297632",0.13464638205763,5.73436386573728,1.26930174924305,0.210000567605336,0.336594735640831,-6.19986839092811,"MAT1A","methionine adenosyltransferase 1A","4143","Not Sig"
"3297666",0.0783380482707927,3.09736042272271,1.41854432992917,0.162013996602555,0.276827362150197,-6.0039899889665,"DYDC1","DPY30 domain containing 1","143241","Not Sig"
"3298337",-0.0152113715022244,6.31814695812456,-0.179091590668461,0.858563671883016,0.911398359383509,-6.98559385692929,"LRIT1","leucine rich repeat, Ig-like and transmembrane domains 1","26103","Not Sig"
"3298557",-0.434626491256339,6.72504900944904,-6.72827147087874,1.35840331581906e-08,2.72808534530049e-07,9.39618207457076,"GRID1","glutamate ionotropic receptor delta type subunit 1","2894","Not Sig"
"3298738",0.174620101230277,8.14167109257132,1.90373216346511,0.0625010995368811,0.130687582390652,-5.23143930388201,"WAPL","WAPL cohesin release factor","23063","Not Sig"
"3298924",-0.915460946332481,7.81312696433991,-8.41542752090773,2.88318656133509e-11,1.46902359725802e-09,15.4634485413446,"MMRN2","multimerin 2","79812","Not Sig"
"3298977",0.0272108178554742,9.81466532849451,0.205556779534952,0.837941937179749,0.897110790161674,-6.98045165573832,"GLUD1","glutamate dehydrogenase 1","2746","Not Sig"
"3299255",-0.272182509573312,8.3592402099346,-1.99696028700352,0.0510900229941092,0.111351866137572,-5.06028150433097,"ATAD1","ATPase family AAA domain containing 1","84896","Not Sig"
"3299408",-0.537707169547147,8.09309832383179,-4.78601803202057,1.45577213606276e-05,0.000110264970705015,2.57201976797835,"RNLS","renalase, FAD dependent amine oxidase","55328","Not Sig"
"3299469",1.26660727459272,5.5507188906303,6.87362556205186,7.97177275053047e-09,1.74767619533791e-07,9.92063660938241,"ANKRD22","ankyrin repeat domain 22","118932","Up"
"3299504",-0.829483968900554,11.5166873047501,-4.03138142517734,0.000182349168295463,0.000973251101685607,0.135981413949352,"ACTA2","actin alpha 2, smooth muscle","59","Not Sig"
"3299578",-0.403850271844473,6.59414456561435,-3.10778851199713,0.00305678039518635,0.0107377582633972,-2.52783256561543,"CH25H","cholesterol 25-hydroxylase","9023","Not Sig"
"3299585",0.0867655481212726,8.97380705639829,0.408603419847735,0.684513157243256,0.786491575094289,-6.91754171970091,"LIPA","lipase A, lysosomal acid type","3988","Not Sig"
"3299661",-0.591396526205146,5.69072008804107,-4.89857084643591,9.85935932661331e-06,7.8943018602432e-05,2.95006806105619,"SLC16A12","solute carrier family 16 member 12","387700","Not Sig"
"3299705",0.0334743915731659,5.95309842403922,0.468166804510998,0.64162709872276,0.752574764011962,-6.89124134034697,"PANK1","pantothenate kinase 1","53354","Not Sig"
"3299782",-0.0336729280936616,4.4418202168079,-0.463520987169043,0.644930616535593,0.755083393647072,-6.89342019350031,"FLJ37201","tigger transposable element derived 2 pseudogene","283011","Not Sig"
"3299945",-0.0490555210262675,6.18631938404094,-0.696145129273638,0.489446384274378,0.623268982601292,-6.75797309790669,"HTR7","5-hydroxytryptamine receptor 7","3363","Not Sig"
"3299970",0.0639609615937689,4.53997935117848,0.685072477684364,0.4963490384034,0.629364518941025,-6.76563310077213,"ANKRD1","ankyrin repeat domain 1","27063","Not Sig"
"3300038",-0.411282583464618,5.26635716549911,-4.72601136260432,1.78985377619094e-05,0.000131496900760142,2.37182691243079,"NUDT9P1","nudix hydrolase 9 pseudogene 1","119369","Not Sig"
"3300115",0.0481243350304696,7.45005709975613,0.179324976522942,0.858381360001704,0.911248775682334,-6.98555159830395,"PPP1R3C","protein phosphatase 1 regulatory subunit 3C","5507","Not Sig"
"3300211",-0.0986951185378349,6.5852251321701,-1.41209067048948,0.163896090868032,0.279068372870447,-6.01287827332573,"FGFBP3","fibroblast growth factor binding protein 3","143282","Not Sig"
"3300242",-0.0309079797754359,6.90976399532884,-0.364014356012431,0.717327276725845,0.811987178606973,-6.93490591102143,"CPEB3","cytoplasmic polyadenylation element binding protein 3","22849","Not Sig"
"3300350",0.504297377594471,8.87281791912247,5.03424111705448,6.14182652633935e-06,5.25817750568866e-05,3.40991722119649,"IDE","insulin degrading enzyme","3416","Not Sig"
"3300597",-0.135030966075679,10.1512471063278,-0.987785890788608,0.327844063316801,0.468795925269026,-6.51319214163923,"MYOF","myoferlin","26509","Not Sig"
"3300749",-3.01673336302385,8.14259085334139,-8.11256606734712,8.61878115401855e-11,3.77904366496220e-09,14.3829207219591,"RBP4","retinol binding protein 4","5950","Down"
"3300793",-0.0455139692413846,4.85648050811197,-0.499660329349883,0.619427745056112,0.73476755657473,-6.87590335933549,"FRA10AC1","FRA10A associated CGG repeat 1","118924","Not Sig"
"3300869",-0.0533128699913377,4.29333446762113,-0.569236614781603,0.571653018904618,0.695404808174507,-6.838517629979,"PIPSL","PIP5K1A and PSMD4 like (pseudogene)","266971","Not Sig"
"3301011",0.0985272867955844,6.22185807599949,1.00334250029736,0.320354501973562,0.461504217745931,-6.49783013367391,"NOC3L","NOC3 like DNA replication regulator","64318","Not Sig"
"3301141",0.0725094351275839,4.4927782218241,0.579070238901691,0.565048723369976,0.689765665552671,-6.83284583157664,"CYP2C8","cytochrome P450 family 2 subfamily C member 8","1558","Not Sig"
"3301218",-0.553415277304842,9.45269981841334,-3.35171795012568,0.00150488981817841,0.0058897812567434,-1.86592078660814,"PDLIM1","PDZ and LIM domain 1","9124","Not Sig"
"3301263",-1.75191941055687,8.43006425064962,-8.17133084178432,6.96547872040846e-11,3.22549554651706e-09,14.5930565176719,"SORBS1","sorbin and SH3 domain containing 1","10580","Down"
"3301512",0.851196963809233,8.393440820885,8.64584303795443,1.25918960519477e-11,7.3712825531761e-10,16.2809937598073,"ALDH18A1","aldehyde dehydrogenase 18 family member A1","5832","Not Sig"
"3301556",-0.0156560967580184,8.63618378853535,-0.168984540566191,0.866466217894954,0.916912880869511,-6.98737118097418,"TCTN3","tectonic family member 3","26123","Not Sig"
"3301609",-0.0568149529815205,6.9500460702664,-0.528516207728985,0.599395825372396,0.719434579158718,-6.86098234265783,"ENTPD1-AS1","ENTPD1 antisense RNA 1","728558","Not Sig"
"3301713",0.918635658466176,7.76264316287654,6.34501055884397,5.52568192841336e-08,9.11737518188204e-07,8.01697036140612,"BLNK","B cell linker","29760","Not Sig"
"3301782",0.0035890001033243,4.45567539508293,0.0586313308555459,0.953471105769804,0.971029126409992,-7.00006453236228,"OPALIN","oligodendrocytic myelin paranodal and inner loop protein","93377","Not Sig"
"3301800",0.0458073438437756,5.64262497235454,0.707757959037337,0.482264493920067,0.616871442101034,-6.74980993946771,"TLL2","tolloid like 2","7093","Not Sig"
"3301857",0.105241676673128,10.6706371823083,1.36806113359887,0.177191828747818,0.295893281432988,-6.07251490948728,"TM9SF3","transmembrane 9 superfamily member 3","56889","Not Sig"
"3301914",0.141508800222376,7.50972615175884,1.04680400621979,0.300044666792029,0.439124913838766,-6.45369074081354,"PIK3AP1","phosphoinositide-3-kinase adaptor protein 1","118788","Not Sig"
"3302056",0.028451565487857,6.65131193654803,0.344043873895211,0.732204465247089,0.822542159040734,-6.94203647040213,"SLIT1","slit guidance ligand 1","6585","Not Sig"
"3302177",-0.709429522957227,6.19686168999626,-5.0451308146659,5.91193554323817e-06,5.08310989227404e-05,3.44701359899107,"ARHGAP19","Rho GTPase activating protein 19","84986","Not Sig"
"3302187",-0.827409252880623,7.4368628736566,-6.24264212322156,8.03001183072705e-08,1.2633923545828e-06,7.64995753082341,"ARHGAP19","Rho GTPase activating protein 19","84986","Not Sig"
"3302229",0.0123224992320363,7.10432312736956,0.207116421898776,0.836730078127482,0.896382982318821,-6.98012657158094,"FRAT2","FRAT regulator of Wnt signaling pathway 2","23401","Not Sig"
"3302240",0.250192507003982,7.52988071329138,3.29513971360884,0.00177820417321606,0.00677163530392018,-2.02237189847888,"RRP12","ribosomal RNA processing 12 homolog","23223","Not Sig"
"3302328",0.287218512122491,8.57363784533103,4.15572722081082,0.000121639541524591,0.000687396135686205,0.523887966365613,"EXOSC1","exosome component 1","51013","Not Sig"
"3302360",0.0994798755232296,8.1119216273654,1.5214239393305,0.134228129523513,0.239696199816814,-5.85726669068638,"MMS19","MMS19 cytosolic iron-sulfur assembly component","64210","Not Sig"
"3302467",-0.0303857022837093,6.16940006591031,-0.334364843239046,0.739452803200851,0.827408998723257,-6.94534836546453,"MORN4","MORN repeat containing 4","118812","Not Sig"
"3302495",-0.285595577195672,7.74524366112618,-2.23669748444679,0.0296321068840026,0.0714227228015528,-4.5884600534915,"AVPI1","arginine vasopressin induced 1","60370","Not Sig"
"3302533",-0.169735708917107,6.66127549104765,-2.26312230647977,0.0278420995424533,0.0678813084879198,-4.53374130113744,"SFRP5","secreted frizzled related protein 5","6425","Not Sig"
"3302572",-0.254952163661529,6.49011636640055,-2.051100960735,0.04532482491712,0.101232341070597,-4.9576713547393,"CRTAC1","cartilage acidic protein 1","55118","Not Sig"
"3302693",-0.559697682292043,6.86999015058824,-5.56877042668983,9.21947069029439e-07,1.03482799267756e-05,5.25889378682706,"LOXL4","lysyl oxidase like 4","84171","Not Sig"
"3302740",-0.394351429138681,7.24683252341474,-3.96784667770755,0.00022380041540997,0.00116098773122528,-0.0598703743054383,"PYROXD2","pyridine nucleotide-disulphide oxidoreductase domain 2","84795","Not Sig"
"3302805",-0.0298210281943598,7.89348497459484,-0.445677213715959,0.657685558547135,0.765775928405002,-6.90158840743,"HPS1","HPS1 biogenesis of lysosomal organelles complex 3 subunit 1","3257","Not Sig"
"3302886",-2.05054851882741,6.51091389982507,-11.1924703729241,1.91363127468408e-15,4.48095084968844e-13,24.9495128076454,"HPSE2","heparanase 2 (inactive)","60495","Down"
"3302990",0.683023557649456,8.53238649363962,5.32581925402077,2.19520778461979e-06,2.19033175644905e-05,4.41187376305996,"GOT1","glutamic-oxaloacetic transaminase 1","2805","Not Sig"
"3303059",-0.00985966940623761,8.24444444302302,-0.151231329112005,0.880380006491566,0.926207865700083,-6.99024345955469,"SLC25A28","solute carrier family 25 member 28","81894","Not Sig"
"3303109",-0.0321914755848143,7.77415041814927,-0.453273073512041,0.652243117127678,0.761175083563826,-6.89815018512457,"COX15","cytochrome c oxidase assembly factor COX15","1355","Not Sig"
"3303165",-0.447062383301156,7.62194658716229,-3.58203963524991,0.000751674898971396,0.00326526864046959,-1.21186811129352,"DNMBP","dynamin binding protein","23268","Not Sig"
"3303227",-0.134447637835189,8.07944296173144,-1.25122385702027,0.216468068321515,0.344717020100193,-6.2222119635696,"CPN1","carboxypeptidase N subunit 1","1369","Not Sig"
"3303255",0.0404749792407895,8.19559733902168,0.422598872777906,0.674335115743415,0.778694624770945,-6.91168086095599,"ERLIN1","ER lipid raft associated 1","10613","Not Sig"
"3303300",0.135089192523556,7.32012130751721,1.58227395574982,0.119667458662398,0.21906191222705,-5.76606992846038,"CHUK","component of inhibitor of nuclear factor kappa B kinase complex","1147","Not Sig"
"3303339",0.169204483137962,7.07179109670661,2.24122901924576,0.0293180871908789,0.0708131698846082,-4.57911394451252,"CWF19L1","CWF19 like cell cycle control factor 1","55280","Not Sig"
"3303392",0.154641483005638,6.86107801717414,1.441732967631,0.155389750657607,0.268257553076438,-5.97174459698117,"BLOC1S2","biogenesis of lysosomal organelles complex 1 subunit 2","282991","Not Sig"
