"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0007204","GO:0007204","positive regulation of cytosolic calcium ion concentration",158,-0.448943983315217,-1.63845478458683,0.000578811110919123,0.00609634784805398,0.00430456857183183,2184,"tags=26%, list=13%, signal=23%","60675/147/51554/775/3579/6863/2852/57007/552/23566/2826/8620/3577/23075/89869/5733/7225/1524/444/3356/5729/185/114897/5732/4040/5734/148/111/5737/117/1906/4887/1902/6869/79608/781/1910/857/56477/6288/948"
"GO:0086003","GO:0086003","cardiac muscle cell contraction",85,-0.523165522509109,-1.74109392787127,0.000580332596151554,0.00610192444261232,0.00430850614794658,2158,"tags=31%, list=13%, signal=27%","775/23327/6444/23171/11280/55800/3759/6329/1824/5350/3764/817/274/6330/6335/6328/6332/3753/477/6326/845/781/10060/287/2934/857"
"GO:0015718","GO:0015718","monocarboxylic acid transport",161,-0.453890752136226,-1.65764505975712,0.000591447519131502,0.00619760424221102,0.00437606467127514,1550,"tags=20%, list=9%, signal=18%","345274/5465/6579/3764/2182/5322/8660/387700/28232/1381/2173/9429/9122/123/1906/116362/22925/6581/2180/28965/5321/5320/301/80763/5743/225/32/1645/3952/5468/948/2167"
"GO:0050900","GO:0050900","leukocyte migration",364,-0.375936808070938,-1.49383744342661,0.00059077331990861,0.00619760424221102,0.00437606467127514,2117,"tags=23%, list=12%, signal=20%","131177/6654/3576/8600/3579/2321/3570/3958/7423/683/7499/1435/6279/9023/2621/6347/3577/23075/9750/57509/4313/6357/4856/23143/1524/146433/6558/84830/1908/6283/140885/5919/3690/1511/51119/9420/2059/5473/718/5734/2534/6355/64805/6777/4739/2241/4345/653/5175/3554/3655/3680/1843/83700/1906/3569/23236/6376/1803/6869/3204/301/6403/1901/3679/5295/2770/9353/947/58494/5764/6387/80310/1910/6366/56477/6288/3815/3952/347/10894/2277"
"GO:0010811","GO:0010811","positive regulation of cell-substrate adhesion",129,-0.467889797018861,-1.65229354280592,0.000594110466065432,0.00621492087885794,0.00438829177047256,2019,"tags=31%, list=12%, signal=28%","25975/27185/11078/1435/4088/30008/9448/3037/2199/5581/3690/1012/1021/4653/8829/133584/55679/3791/4739/9270/1601/79625/2192/3491/4811/4887/7402/6376/10979/7010/5212/1842/8613/10562/151887/6366/25890/56477/6422/948"
"GO:0032370","GO:0032370","positive regulation of lipid transport",77,-0.548263808164119,-1.81946384125921,0.000595505795917017,0.00621894083308247,0.00439113021884302,2077,"tags=31%, list=12%, signal=28%","23411/51703/8600/6863/19/6342/150684/160518/114897/654/1601/80820/5360/1906/4035/22925/23461/2180/5321/84417/857/5468/10351/9370"
"GO:0050927","GO:0050927","positive regulation of positive chemotaxis",25,-0.712353321018182,-1.90753952524733,0.000600672926550543,0.00626226978171591,0.00442172434424182,2596,"tags=52%, list=15%, signal=44%","3673/7424/3576/7423/4088/1012/3791/2152/4916/1901/6387/2255/2277"
"GO:0090049","GO:0090049","regulation of cell migration involved in sprouting angiogenesis",38,-0.647308643416122,-1.8935868097137,0.00061027863449043,0.00635164785236994,0.00448483328151663,1343,"tags=37%, list=8%, signal=34%","90627/8829/3791/9270/79812/301/10000/9314/5743/4223/57381/22915/2247/7049"
"GO:0036017","GO:0036017","response to erythropoietin",12,-0.83674849434955,-1.8660924345639,0.000611677754949827,0.00635545586266281,0.00448752207845481,941,"tags=42%, list=5%, signal=39%","6777/8835/4502/4501/3815"
"GO:0098869","GO:0098869","cellular oxidant detoxification",84,-0.520605697849864,-1.73372023962204,0.000622386377512967,0.00645581552796334,0.00455838500686696,861,"tags=18%, list=5%, signal=17%","213/4257/27244/7173/1193/1356/114757/2946/847/6649/5743/10516/2878/3043/948"
"GO:0055002","GO:0055002","striated muscle cell development",163,-0.450987030490939,-1.65310517925663,0.000625860563724181,0.00648092311021454,0.00457611321269887,2216,"tags=27%, list=13%, signal=24%","5530/9734/6497/6444/4089/6910/27086/4773/1827/4628/657/5465/652/2318/1465/4000/5159/10398/825/29767/148/11149/6443/5629/7140/8837/9472/8470/5587/5997/4211/8736/1906/7273/5239/1073/25802/7111/7373/4629/4604/221476/858/3479"
"GO:0035994","GO:0035994","response to muscle stretch",26,-0.711370808204352,-1.9237337379744,0.000633042319968145,0.00654427447079674,0.00462084495743223,703,"tags=27%, list=4%, signal=26%","3725/1906/7273/2353/2934/4921/1756"
"GO:0030834","GO:0030834","regulation of actin filament depolymerization",51,-0.598194523173913,-1.83651623305101,0.000634980611934244,0.00654888369352819,0.00462409948224034,2429,"tags=39%, list=14%, signal=34%","5290/119/6710/11078/2039/23075/93661/5962/51474/2059/6840/29767/9037/120/1073/6711/25802/7111/2934/130271"
"GO:0072132","GO:0072132","mesenchyme morphogenesis",58,-0.573538823683814,-1.82312832745457,0.000635617552436405,0.00654888369352819,0.00462409948224034,2881,"tags=43%, list=17%, signal=36%","2296/23493/90/3516/6091/23462/4089/4088/657/7291/8642/94/650/4609/4087/7481/653/59/2260/6591/55273/130497/7048/72/11096"
"GO:0043268","GO:0043268","positive regulation of potassium ion transport",33,-0.655453627541299,-1.8454925506067,0.000645670222271469,0.00663024630582939,0.00468154878673593,1727,"tags=30%, list=10%, signal=27%","9465/3759/1908/150/482/9472/3753/30819/287/2273"
"GO:0007056","GO:0007056","spindle assembly involved in female meiosis",11,0.815526597117884,1.8220724604338,0.00064474954442554,0.00663024630582939,0.00468154878673593,1213,"tags=64%, list=7%, signal=59%","9133/6790/221150/10403/348235/220134/26271"
"GO:0010927","GO:0010927","cellular component assembly involved in morphogenesis",127,-0.472807162746525,-1.66721121872081,0.000648797861871141,0.00664019242657136,0.0046885716403894,1489,"tags=22%, list=9%, signal=20%","7368/51090/5990/23136/2318/5350/1465/3691/5159/5376/10398/825/29767/5629/7140/8837/5587/8736/1906/7273/5239/1073/1272/25802/7111/287/4629/4604"
"GO:0032989","GO:0032989","cellular anatomical entity morphogenesis",127,-0.472807162746525,-1.66721121872081,0.000648797861871141,0.00664019242657136,0.0046885716403894,1489,"tags=22%, list=9%, signal=20%","7368/51090/5990/23136/2318/5350/1465/3691/5159/5376/10398/825/29767/5629/7140/8837/5587/8736/1906/7273/5239/1073/1272/25802/7111/287/4629/4604"
"GO:0071248","GO:0071248","cellular response to metal ion",177,-0.430932091923995,-1.59880116960154,0.000650011497562378,0.00664156266030928,0.00468953914835176,1388,"tags=25%, list=8%, signal=23%","1740/6263/5336/4780/4773/140609/3625/79800/444/6558/1050/10156/5562/4493/817/144402/3745/654/825/3736/4208/468/4502/1393/3725/9378/9058/5176/6622/1906/5071/5311/4501/5621/22871/286097/7018/2353/10060/2354/8644/358/4499/2167"
"GO:0010883","GO:0010883","regulation of lipid storage",43,-0.626024832805561,-1.86320906719674,0.000665031676300248,0.00675018125564823,0.00476623362239852,1487,"tags=35%, list=9%, signal=32%","5465/3690/55294/338/718/4232/57104/79068/123/3569/32/3952/5468/4023/948"
"GO:0050931","GO:0050931","pigment cell differentiation",34,-0.658017839169796,-1.85115558927015,0.000662900241945474,0.00675018125564823,0.00476623362239852,1552,"tags=32%, list=9%, signal=30%","54507/6648/1908/4208/6663/4286/4435/56999/9839/1910/3815"
"GO:0000966","GO:0000966","RNA 5'-end processing",33,0.619302381112731,1.83469560725952,0.000665031676300248,0.00675018125564823,0.00476623362239852,5112,"tags=70%, list=30%, signal=49%","10248/6628/3028/10557/4686/9692/87178/10799/27340/10940/54931/54913/10775/8602/138716/6636/96764/10607/6632/161424/6634/55783/23070"
"GO:0046887","GO:0046887","positive regulation of hormone secretion",153,-0.451082127198727,-1.63630985328451,0.000663140052159902,0.00675018125564823,0.00476623362239852,2090,"tags=24%, list=12%, signal=21%","4089/8600/222546/6863/2852/1131/1813/3625/51762/3708/8447/5581/114897/1908/2182/5578/5019/7447/654/8660/2822/338442/1601/51085/6453/2260/5587/1906/5071/23236/6934/6869/4826/84417/3952/5468/5950"
"GO:0015849","GO:0015849","organic acid transport",330,-0.381446538352644,-1.50066527498252,0.000666567042162111,0.00675461923614356,0.00476936723482332,1948,"tags=19%, list=11%, signal=18%","4036/57030/552/57348/788/65084/320/1813/115286/785/345274/5465/83733/1836/6579/6558/84230/3764/2182/5322/8660/387700/1811/28232/1381/3776/2173/9429/9122/84889/2348/9058/4889/8864/123/56301/6622/5997/5243/1906/222962/116362/375611/22925/6581/477/2350/2180/6812/28965/5321/5320/301/80763/5743/225/11254/32/1645/4915/3952/5468/948/2167"
"GO:0050918","GO:0050918","positive chemotaxis",56,-0.57864400036767,-1.82571628928084,0.000679636517097191,0.00687573061951451,0.00485488273812848,1899,"tags=39%, list=11%, signal=35%","3576/3958/7423/4088/6347/652/1012/8829/3791/2152/9037/4916/3082/284/6376/2252/1901/4233/6387/2255/2247/2277"
"GO:0033314","GO:0033314","mitotic DNA replication checkpoint signaling",11,0.814037587220696,1.81874567264224,0.000688609402661095,0.00695506803902856,0.00491090207480715,1958,"tags=55%, list=11%, signal=48%","990/90381/29980/63967/11073/4998"
"GO:0031016","GO:0031016","pancreas development",79,-0.535472988263856,-1.77028540647641,0.000703983571367196,0.00709869335652397,0.00501231443565324,2072,"tags=27%, list=12%, signal=23%","222546/3570/28514/51092/4087/652/27031/654/1021/653/5629/2494/3569/4212/6934/79971/8854/4233/3481/2255/3479"
"GO:0042044","GO:0042044","fluid transport",36,-0.645875095666871,-1.84990595670094,0.000705619685483763,0.00710354612996829,0.00501574092911708,3317,"tags=44%, list=19%, signal=36%","361/7380/1080/83959/6338/51763/362/3037/3708/5317/6563/1906/6523/364/358/1910"
"GO:0090266","GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint",23,0.704150231720613,1.90784455861711,0.00071667651605926,0.00717026481633644,0.00506285030798657,1859,"tags=52%, list=11%, signal=47%","57082/221150/10403/891/55143/9212/220134/348654/332/4085/51143/51451"
"GO:1903504","GO:1903504","regulation of mitotic spindle checkpoint",23,0.704150231720613,1.90784455861711,0.00071667651605926,0.00717026481633644,0.00506285030798657,1859,"tags=52%, list=11%, signal=47%","57082/221150/10403/891/55143/9212/220134/348654/332/4085/51143/51451"
"GO:0070508","GO:0070508","cholesterol import",11,-0.840906834978111,-1.84034790110822,0.000714507491694768,0.00717026481633644,0.00506285030798657,8,"tags=27%, list=0%, signal=27%","150684/948/9370"
"GO:0007179","GO:0007179","transforming growth factor beta receptor signaling pathway",212,-0.404089281326897,-1.52547388246574,0.000716909910916422,0.00717026481633644,0.00506285030798657,2713,"tags=30%, list=16%, signal=25%","90/4090/55198/26060/7041/5926/6868/57190/8516/58533/1001/64398/23411/2200/23089/6497/4089/79685/161742/1028/5829/2734/26524/93649/4088/375387/657/2662/7122/94/56940/650/27122/5654/5465/4053/4087/9372/80312/4093/8425/28984/1601/6935/2348/3725/1003/3248/3696/4435/3397/2331/1149/10979/9839/54756/10252/2353/7048/858/10253/5468/7049"
"GO:1903490","GO:1903490","positive regulation of mitotic cytokinesis",13,0.794231235279409,1.85241205338272,0.000718649123374283,0.00717599149005716,0.00506689385345573,2600,"tags=77%, list=15%, signal=65%","1894/55143/9212/9585/332/23636/26073/382/65125/8766"
"GO:0060541","GO:0060541","respiratory system development",217,-0.411701222076088,-1.55924879323984,0.000720040964268342,0.00717823658219542,0.00506847908994486,2591,"tags=27%, list=15%, signal=23%","3516/2627/10427/2736/57190/54768/4613/2200/94235/157506/1896/6497/6910/57493/7482/2263/93649/2324/657/650/83716/4087/54206/652/1050/7481/51057/27031/1116/284217/3791/10413/3290/7067/23414/147372/7068/3202/220/5629/2260/3397/60485/2246/2034/2252/93986/10252/8854/3158/7048/4781/2255/10253/3479/2247/2719/4311/5950"
"GO:0090267","GO:0090267","positive regulation of mitotic cell cycle spindle assembly checkpoint",11,0.811910047816573,1.81399226426729,0.000723697316888048,0.00720301326242457,0.00508597364925921,1834,"tags=64%, list=11%, signal=57%","10403/55143/9212/348654/332/4085/51143"
"GO:0003206","GO:0003206","cardiac chamber morphogenesis",128,-0.468189999312829,-1.65226863915036,0.000727135020816188,0.0072255371777712,0.00510187755443855,2936,"tags=34%, list=17%, signal=29%","659/2296/23493/90/4634/3516/2627/6091/6474/23462/182/6654/4089/6910/4853/57493/4036/2263/657/650/652/7481/8829/5915/55742/3084/4208/23414/653/5629/10512/3491/4889/4887/9249/60485/7010/9510/9353/7048/1363/6586/7049/5950"
"GO:0030178","GO:0030178","negative regulation of Wnt signaling pathway",162,-0.439186197504781,-1.607602061823,0.000739802832441484,0.00733956003604446,0.00518238792301114,2090,"tags=23%, list=12%, signal=20%","4089/22881/153090/10399/26524/64321/3487/4163/650/2487/27122/2308/7481/25937/27031/50937/7088/79960/7091/1601/25928/6663/6591/6424/4035/4435/5071/6934/147495/80114/3489/1958/27303/857/11197/2719/6422"
"GO:0072207","GO:0072207","metanephric epithelium development",27,-0.700112092386403,-1.90675699809621,0.00074683144193798,0.00737361187698317,0.0052064315779946,1428,"tags=33%, list=8%, signal=31%","3913/25937/55366/38/10413/130497/5311/358/9370"
"GO:0007584","GO:0007584","response to nutrient",161,-0.450468826005578,-1.64514791387206,0.000746072347970649,0.00737361187698317,0.0052064315779946,1487,"tags=19%, list=9%, signal=18%","5465/6648/1050/5019/4094/8648/50937/25959/51085/2348/6591/8850/249/5243/4131/9365/2350/2180/847/5337/8854/3158/84649/8644/32/56477/3952/5468/4023/6422/9370"
"GO:0010721","GO:0010721","negative regulation of cell development",263,-0.390866586565136,-1.49899947501703,0.000746757869773043,0.00737361187698317,0.0052064315779946,1807,"tags=21%, list=10%, signal=19%","22902/657/2045/84376/9655/7098/5108/7225/4609/2487/1620/652/5728/26022/1050/4882/66008/257194/1378/10234/55294/53335/1021/4057/8829/7099/56920/4133/130733/9693/5744/604/6776/10875/9444/5802/5629/56963/1840/6663/23111/6591/23500/9037/4916/3569/3400/3204/301/5295/80031/5764/1910/3479/6422/9370"
"GO:1901379","GO:1901379","regulation of potassium ion transmembrane transport",64,-0.561186415064834,-1.79992315804812,0.000760246815935322,0.00749403552054193,0.00529146147528532,2593,"tags=31%, list=15%, signal=27%","1804/3783/30818/23327/6844/9465/3759/1908/30820/274/7881/482/9472/3753/5621/10060/30819/287/857/2273"
"GO:0006271","GO:0006271","DNA strand elongation involved in DNA replication",14,0.776358317185666,1.85800155193905,0.000761665358159509,0.00749600578886262,0.00529285266150085,3523,"tags=93%, list=20%, signal=74%","9837/4173/5111/5984/4172/3980/5426/4176/5425/5422/5983/10714/54107"
"GO:0045910","GO:0045910","negative regulation of DNA recombination",52,0.547092550467377,1.74308333646535,0.00076675993444062,0.0075323826040554,0.0053185379569146,3942,"tags=42%, list=23%, signal=33%","5347/3009/641/55010/10721/56893/2187/1457/92797/10459/115004/51588/3010/4436/3005/3007/64110/2956/3024/50943/116028/51750"
"GO:0071466","GO:0071466","cellular response to xenobiotic stimulus",184,-0.427998020441266,-1.59216547075212,0.000767810745040276,0.0075323826040554,0.0053185379569146,2578,"tags=25%, list=15%, signal=21%","590/6095/66002/56603/2052/2948/4659/4780/19/2329/2621/7098/94274/4609/6579/5581/5446/1050/6283/3690/5562/1012/1545/113612/196/13/2822/4208/116285/1393/27233/2330/6663/5243/1906/2946/2180/217/5621/64078/5138/10060/316/1645/10249/9370"
"GO:0000101","GO:0000101","sulfur amino acid transport",14,0.775843699582747,1.85676995528617,0.000770175497583162,0.00754355013635992,0.00532642323672163,2325,"tags=50%, list=13%, signal=43%","8140/23657/6509/126321/6506/6505/6520"
"GO:0014812","GO:0014812","muscle cell migration",84,-0.515269032611781,-1.71594808581434,0.000774969516377963,0.00756609803106518,0.0053423440734797,1841,"tags=32%, list=11%, signal=29%","93649/657/4303/5327/4856/3037/652/5159/3690/255394/8829/7099/2195/55742/4208/9270/4035/1902/6869/301/9510/9353/80031/4921/80310/3479/9370"
"GO:0022612","GO:0022612","gland morphogenesis",125,-0.466169450611768,-1.64033023802782,0.000776167754446778,0.00756609803106518,0.0053423440734797,1158,"tags=28%, list=7%, signal=26%","2263/1435/4041/374/4313/652/9420/55294/284217/8829/55679/6776/2119/59277/5629/10512/25928/8837/5268/2260/6591/3082/3569/3400/2908/2252/7048/4781/5764/8626/2255/1956/857/3479/6422"
"GO:0006898","GO:0006898","receptor-mediated endocytosis",264,-0.394849936272378,-1.51371451774171,0.000775081359786357,0.00756609803106518,0.0053423440734797,2165,"tags=23%, list=13%, signal=20%","2890/23327/5336/3576/133308/160622/3579/50618/57007/10268/4036/1759/2208/1948/1191/28514/1813/53353/23166/3577/51429/284654/2060/408/10266/85439/3690/133/55788/154/8029/718/339965/55576/283/3084/7436/8522/1601/1950/10203/2348/6453/157/6424/6622/4035/22925/284/1902/1803/7018/9413/6366/858/857/2690/948/10894/9370"
"GO:0003170","GO:0003170","heart valve development",74,-0.52809218262746,-1.74340020676253,0.000779084398765811,0.00758251287469699,0.00535393442589563,2789,"tags=43%, list=16%, signal=36%","659/23493/90/3516/4772/6091/6474/23462/7133/8313/182/4089/6910/4853/657/2006/7291/8642/650/4087/652/7075/9475/4208/3491/6591/56999/5138/9353/7048/6586/11096"
"GO:0000076","GO:0000076","DNA replication checkpoint signaling",17,0.74147050553797,1.86747717978941,0.000782347282505116,0.00760224033916108,0.00536786378584204,2643,"tags=53%, list=15%, signal=45%","990/90381/8318/29980/8914/63967/11073/4998/5883"
"GO:0003179","GO:0003179","heart valve morphogenesis",60,-0.559211012477244,-1.77017675902508,0.000786897368835844,0.00763439387335848,0.00539056706594171,2936,"tags=47%, list=17%, signal=39%","659/23493/90/4772/6091/23462/8313/182/4089/6910/4853/657/2006/7291/8642/650/4087/652/7075/9475/4208/3491/6591/56999/9353/7048/6586/11096"
"GO:0051492","GO:0051492","regulation of stress fiber assembly",91,-0.508732830202262,-1.70706820189927,0.000788857858965382,0.00764136171731663,0.00539548698896173,2094,"tags=34%, list=12%, signal=30%","51763/6863/5829/79822/4088/154796/84952/22899/10174/11346/10163/9639/10411/9475/4653/8829/5734/28984/9270/395/90102/22998/10391/1902/6869/10979/1901/10395/5295/4233/6422"
